EGID,BFS_NR,GDEHISTID,BFS_GEMEINDE,ESID,STRNAMK1_HPT,STRNAMK1,DEINR,DEINR_ZUS_HPT,GBEZ,PLZ,PLZZ,PLZNAME,EGRID,PRZNUMMER,GBPER_CODE,LTYP,LTYP_TXT,GEBNR,E_COORD,N_COORD,EDID,EGAID,DOFFADR,DKODE,DKODN,GSTAT,GSTAT_TXT,GKAT,GKAT_TXT,GKLAS,GKLAS_TXT,GBAUJ,GBAUM,GBAUP,GBAUP_TXT,GABBJ,GAREA,GVOL,GVOLNORM,GVOLNORM_TXT,GTERRA,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GENH1,GENH1_TXT,GWAERSH1,GWAERSH1_TXT,GWAERZH1,GWAERZH1_TXT,GWAERDATH1,GENH2,GENH2_TXT,GWAERSH2,GWAERSH2_TXT,GWAERZH2,GWAERZH2_TXT,GWAERDATH2,GENW1,GENW1_TXT,GWAERSW1,GWAERSW1_TXT,GWAERZW1,GWAERZW1_TXT,GWAERDATW1,GENW2,GENW2_TXT,GWAERSW2,GWAERSW2_TXT,GWAERZW2,GWAERZW2_TXT,GWAERDATW2,KOORD_ORIGIN,DAT_VERARB
2374550,1061.0,15600.0,Luzern,10074198.0,St.-Karli-Strasse,St.-Karli-Str.,18,,,6004,0,Luzern,CH795089703532,1117.0,112.0,,,112.3923,2665238.463,1211920.423,0,101087901.0,1.0,2665247.061,1211925.281,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1970.0,,8014.0,1961-1970,,245.0,,,,0.0,5.0,10.0,,1.0,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2374556,1061.0,15600.0,Luzern,10108493.0,Stadthofstrasse,Stadthofstr.,3,,,6004,0,Luzern,CH428864503557,619.0,112.0,,,112.2501,2666289.811,1211997.088,0,101087903.0,1.0,2666283.457,1211989.373,1004,bestehend,1030.0,Wohngebäude m. Nebennutzung,1122.0,Gebäude mit 3+ Whgen,1972.0,,8015.0,1971-1980,,261.0,,,,0.0,6.0,14.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374558,1061.0,15600.0,Luzern,10179089.0,Steghofweg,Steghofweg,2,,,6005,0,Luzern,CH173588935049,1420.0,111.0,,,111.2433,2665980.523,1210256.067,0,101087905.0,1.0,2665982.328,1210261.393,1004,bestehend,1030.0,Wohngebäude m. Nebennutzung,1122.0,Gebäude mit 3+ Whgen,1993.0,,8018.0,1991-1995,,410.0,,,,0.0,4.0,7.0,,1.0,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374565,1061.0,15600.0,Luzern,10015051.0,Steinhofstrasse,Steinhofstr.,63,,,6003,0,Luzern,CH543550881266,3321.0,111.0,,,111.2026,2664953.586,1210934.597,0,101087909.0,1.0,2664954.629,1210941.198,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1970.0,,8014.0,1961-1970,,201.0,,,,0.0,5.0,3.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374571,1061.0,15600.0,Luzern,10102767.0,Sternmattstrasse,Sternmattstr.,76,,ABZUBRECHEN,6005,0,Luzern,CH108835055023,2600.0,111.0,,,111.700.c,2666399.205,1209728.593,0,101085197.0,0.0,2666390.918,1209731.319,1007,abgebrochen,1060.0,Ohne Wohnnutzung,1220.0,Bürogebäude,1988.0,,8017.0,1986-1990,2018.0,,,,,0.0,3.0,,,,,7598.0,Unbestimmt,860.0,Gemäss Volkszählung 2000,7410.0,Wärmepumpe für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374573,1061.0,15600.0,Luzern,10179092.0,Haldenstrasse,Haldenstr.,15,,Parkhaus Halde,6006,0,Luzern,CH868850356529,667.0,112.0,,,112.3954,2666539.146,1211949.239,0,101085199.0,1.0,2666535.442,1211938.174,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1970.0,,8014.0,1961-1970,,862.0,,,,0.0,4.0,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-10-10 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-10-10 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374583,1061.0,15600.0,Luzern,10074201.0,Tribschenstrasse,Tribschenstr.,11,,,6005,0,Luzern,CH273588935015,1438.0,111.0,,,111.331,2666419.271,1210751.48,0,101085208.0,1.0,2666437.974,1210727.718,1004,bestehend,1060.0,Ohne Wohnnutzung,1251.0,Industriegebäude,1972.0,,8015.0,1971-1980,,2643.0,,,,0.0,,,,,,7500.0,Keine,859.0,Andere,7400.0,Kein Wärmeerzeuger,2018-02-07 00:00:00+00:00,7500.0,Keine,859.0,Andere,7400.0,Kein Wärmeerzeuger,2018-02-07 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374594,1061.0,15600.0,Luzern,10074201.0,Tribschenstrasse,Tribschenstr.,70,,,6005,0,Luzern,CH443550881696,3693.0,111.0,,,111.1009,2666801.6,1210465.36,0,101086565.0,1.0,2666809.691,1210468.921,1004,bestehend,1060.0,Ohne Wohnnutzung,1220.0,Bürogebäude,1981.0,,8016.0,1981-1985,,600.0,,,,0.0,,,,,,7520.0,Gas,869.0,Gemäss Baubewilligung,7431.0,Heizkessel (gen.) für mehr. Geb.,2022-04-19 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2022-04-19 00:00:00+00:00,7520.0,Gas,869.0,Gemäss Baubewilligung,7630.0,Heizkessel (generisch),2022-04-19 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2022-04-19 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374595,1061.0,15600.0,Luzern,10074201.0,Tribschenstrasse,Tribschenstr.,78,,,6005,0,Luzern,CH968850350357,2408.0,111.0,,,111.829,2666876.835,1210443.036,0,101086566.0,1.0,2666883.077,1210446.244,1004,bestehend,1060.0,Ohne Wohnnutzung,1220.0,Bürogebäude,1970.0,,8014.0,1961-1970,,284.0,,,,0.0,5.0,,,,,7520.0,Gas,869.0,Gemäss Baubewilligung,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,869.0,Gemäss Baubewilligung,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2374598,1061.0,15600.0,Luzern,10187974.0,Udelbodenstrasse,Udelbodenstr.,46,,,6014,0,Luzern,CH668850359765,910.0,111.0,,,111.614,2664131.313,1211741.732,0,101086569.0,1.0,2664129.19,1211745.898,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1992.0,,8018.0,1991-1995,,334.0,,,,0.0,4.0,8.0,,1.0,1013.0,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374599,1061.0,15600.0,Luzern,10187974.0,Udelbodenstrasse,Udelbodenstr.,48,,,6014,0,Luzern,CH868850351381,3356.0,111.0,,,111.2418,2664164.391,1211761.001,0,101086570.0,1.0,2664162.062,1211764.925,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1992.0,,8018.0,1991-1995,,329.0,,,,0.0,4.0,8.0,,1.0,,7580.0,Fernwärme (generisch),857.0,Gemäss Kontaktperson,7460.0,Wärmetauscher für ein Geb.,2024-12-09 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7400.0,Kein Wärmeerzeuger,2024-12-09 00:00:00+00:00,7580.0,Fernwärme (generisch),857.0,Gemäss Kontaktperson,7660.0,Wärmetauscher,2024-12-09 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7600.0,Kein Wärmeerzeuger,2024-12-09 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374602,1061.0,15600.0,Luzern,10015053.0,Untergütschstrasse,Untergütschstr.,43,,,6003,0,Luzern,CH743550882780,3725.0,111.0,,,111.1096,2664883.235,1211040.653,0,101086573.0,1.0,2664881.93,1211044.526,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1989.0,,8017.0,1986-1990,,65.0,,,,0.0,2.0,1.0,,1.0,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2374608,1061.0,15600.0,Luzern,10015132.0,Utenbergstrasse,Utenbergstr.,3,,Schulhaus Utenberg,6006,0,Luzern,CH728974503532,1499.0,112.0,,,112.3963,2667452.311,1212671.815,0,101086576.0,1.0,2667423.565,1212669.394,1004,bestehend,1060.0,Ohne Wohnnutzung,1263.0,Schul-/Hochschulgebäude,1972.0,,8015.0,1971-1980,,3114.0,,,,0.0,3.0,,,1.0,,7520.0,Gas,859.0,Andere,7431.0,Heizkessel (gen.) für mehr. Geb.,2016-11-15 00:00:00+00:00,,,,,,,,7520.0,Gas,859.0,Andere,7630.0,Heizkessel (generisch),2016-11-15 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2374612,1061.0,15600.0,Luzern,10085855.0,Voltastrasse,Voltastr.,42,,Gewerbegebäude mit AEH-Anteil,6005,0,Luzern,CH513595508839,1762.0,111.0,,,111.427,2665795.92,1210258.606,0,101086578.0,1.0,2665807.486,1210255.355,1004,bestehend,1060.0,Ohne Wohnnutzung,1220.0,Bürogebäude,1982.0,,8016.0,1981-1985,,259.0,,,,0.0,6.0,,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374618,1061.0,15600.0,Luzern,10015054.0,Vonmattstrasse,Vonmattstr.,44,,,6003,0,Luzern,CH982750358802,3742.0,111.0,,,111.2438,2665479.363,1210954.054,0,101086583.0,1.0,2665486.014,1210957.656,1004,bestehend,1040.0,Mit  teilw. Wohnnutzung,1251.0,Industriegebäude,1991.0,,8018.0,1991-1995,,199.0,,,,0.0,2.0,1.0,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374633,1061.0,15600.0,Luzern,10108497.0,Weinberglistrasse,Weinberglistr.,4,,,6005,0,Luzern,CH495088943571,1564.0,111.0,,,111.2318,2666724.05,1210460.508,0,101086593.0,1.0,2666722.207,1210441.038,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1986.0,,8017.0,1986-1990,,2116.0,53000.0,969.0,Unbekannt,0.0,7.0,89.0,,,10950.0,7580.0,Fernwärme (generisch),869.0,Gemäss Baubewilligung,7460.0,Wärmetauscher für ein Geb.,2026-05-01 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2026-05-01 00:00:00+00:00,7580.0,Fernwärme (generisch),869.0,Gemäss Baubewilligung,7660.0,Wärmetauscher,2026-05-01 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2026-05-01 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374637,1061.0,15600.0,Luzern,10179085.0,Werchlaubengässli,Werchlaubengässli,3,,,6004,0,Luzern,CH686050358886,226.0,112.0,,,112.233,2665891.54,1211619.606,0,101086597.0,1.0,2665884.5,1211624.476,1004,bestehend,1030.0,Wohngebäude m. Nebennutzung,1122.0,Gebäude mit 3+ Whgen,1971.0,,8015.0,1971-1980,,172.0,,,,0.0,5.0,10.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2020-01-10 00:00:00+00:00,7520.0,Gas,870.0,Gemäss Versorgungswerk,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2020-01-10 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374643,1061.0,15600.0,Luzern,10074204.0,Werkhofstrasse,Werkhofstr.,24,,,6005,0,Luzern,CH450750883573,1868.0,111.0,,,111.2256,2666501.076,1210710.077,0,101086600.0,1.0,2666544.372,1210719.465,1004,bestehend,1060.0,Ohne Wohnnutzung,1251.0,Industriegebäude,1979.0,,8015.0,1971-1980,,3900.0,,,,0.0,2.0,,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374648,1061.0,15600.0,Luzern,10015134.0,Wesemlinrain,Wesemlinrain,20,,,6006,0,Luzern,CH143550899915,2951.0,112.0,,,112.664,2666297.056,1212483.226,0,101086603.0,1.0,2666285.338,1212478.018,1004,bestehend,1060.0,Ohne Wohnnutzung,1251.0,Industriegebäude,1986.0,,8017.0,1986-1990,,286.0,,,,0.0,,,,1.0,,7530.0,Heizöl,859.0,Andere,7430.0,Heizkessel (gene.) für ein Geb.,2017-06-19 00:00:00+00:00,,,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374649,1061.0,15600.0,Luzern,10084491.0,Wesemlinstrasse,Wesemlinstr.,58,,,6006,0,Luzern,CH287650358980,1735.0,112.0,,,112.632.oo,2666659.161,1212810.394,0,101086604.0,1.0,2666657.058,1212815.662,1004,bestehend,1030.0,Wohngebäude m. Nebennutzung,1122.0,Gebäude mit 3+ Whgen,1992.0,,8018.0,1991-1995,,241.0,,,,0.0,4.0,6.0,7.0,1.0,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2374651,1061.0,15600.0,Luzern,10015055.0,Winkelriedstrasse,Winkelriedstr.,14,,,6003,0,Luzern,CH543550888986,15.0,111.0,,,111.467.E,2665839.604,1211218.109,0,101086606.0,1.0,2665847.182,1211214.762,1004,bestehend,1040.0,Mit  teilw. Wohnnutzung,1220.0,Bürogebäude,1975.0,,8015.0,1971-1980,,186.0,,,,0.0,5.0,1.0,,,,7580.0,Fernwärme (generisch),869.0,Gemäss Baubewilligung,7461.0,Wärmetauscher für mehr. Geb.,2026-02-04 00:00:00+00:00,7520.0,Gas,869.0,Gemäss Baubewilligung,7431.0,Heizkessel (gen.) für mehr. Geb.,2026-02-04 00:00:00+00:00,7580.0,Fernwärme (generisch),869.0,Gemäss Baubewilligung,7660.0,Wärmetauscher,2026-02-04 00:00:00+00:00,7520.0,Gas,869.0,Gemäss Baubewilligung,7630.0,Heizkessel (generisch),2026-02-04 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2374656,1061.0,15600.0,Luzern,10084492.0,Würzenbachstrasse,Würzenbachstr.,56,,,6006,0,Luzern,CH873589715062,1220.0,112.0,,,112.4011,2669324.671,1212125.817,0,101086608.0,1.0,2669317.738,1212127.618,1004,bestehend,1060.0,Ohne Wohnnutzung,1220.0,Bürogebäude,1973.0,,8015.0,1971-1980,,203.0,,,,0.0,,,,1.0,,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2374665,1061.0,15600.0,Luzern,10186982.0,Zürichstrasse,Zürichstr.,5,,Löwen Center,6004,0,Luzern,CH386450358880,592.0,112.0,,,112.4403,2666214.75,1212070.041,0,101086611.0,1.0,2666227.383,1212070.295,1004,bestehend,1060.0,Ohne Wohnnutzung,1220.0,Bürogebäude,1988.0,,8017.0,1986-1990,,785.0,,,,0.0,,,,,,7520.0,Gas,869.0,Gemäss Baubewilligung,7430.0,Heizkessel (gene.) für ein Geb.,2018-09-24 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-09-24 00:00:00+00:00,7520.0,Gas,869.0,Gemäss Baubewilligung,7630.0,Heizkessel (generisch),2018-09-24 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-09-24 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2383015,1061.0,15600.0,Luzern,10117275.0,Arsenalstrasse,Arsenalstr.,8,,,6005,0,Luzern,CH895088043511,2482.0,111.0,,,111.2504,2665475.662,1210119.783,0,101151699.0,1.0,2665480.135,1210114.795,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,428.0,,,,0.0,4.0,14.0,,,,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2383066,1061.0,15600.0,Luzern,10069516.0,Bellerivehöhe,Bellerivehöhe,13,,,6006,0,Luzern,CH873589935093,3300.0,112.0,,,112.4639,2668072.035,1212273.21,0,101151704.0,1.0,2668083.458,1212271.068,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1997.0,,8019.0,1996-2000,,291.0,,,,0.0,4.0,4.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2383156,1061.0,15600.0,Luzern,10085839.0,Eichmattstrasse,Eichmattstr.,1,,,6005,0,Luzern,CH308835275083,3774.0,111.0,,,111.2490,2665785.943,1210072.082,0,101151706.0,1.0,2665787.825,1210077.26,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,252.0,,,,0.0,4.0,7.0,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2383157,1061.0,15600.0,Luzern,10085839.0,Eichmattstrasse,Eichmattstr.,3,,,6005,0,Luzern,CH308835275083,3774.0,111.0,,,111.2480,2665763.755,1210068.482,0,101151707.0,1.0,2665763.85,1210072.742,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,203.0,,,,0.0,4.0,7.0,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
2383158,1061.0,15600.0,Luzern,10085839.0,Eichmattstrasse,Eichmattstr.,13,,,6005,0,Luzern,CH395088273515,3773.0,111.0,,,111.2481,2665771.411,1210044.299,0,101168212.0,1.0,2665766.415,1210047.599,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,138.0,,,,0.0,4.0,3.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2383159,1061.0,15600.0,Luzern,10085839.0,Eichmattstrasse,Eichmattstr.,15,,,6005,0,Luzern,CH395088273515,3773.0,111.0,,,111.2482,2665757.631,1210040.255,0,101643135.0,1.0,2665752.48,1210042.985,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,138.0,,,,0.0,4.0,3.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2383160,1061.0,15600.0,Luzern,10085839.0,Eichmattstrasse,Eichmattstr.,17,,,6005,0,Luzern,CH395088273515,3773.0,111.0,,,111.2483,2665744.355,1210034.789,0,101643136.0,1.0,2665738.651,1210036.881,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,138.0,,,,0.0,4.0,3.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
2383161,1061.0,15600.0,Luzern,10085839.0,Eichmattstrasse,Eichmattstr.,19,,,6005,0,Luzern,CH395088273515,3773.0,111.0,,,111.2484,2665731.568,1210027.876,0,101168213.0,1.0,2665725.818,1210029.334,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1995.0,,8018.0,1991-1995,,141.0,,,,0.0,4.0,3.0,,,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
